team,,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,attendance,captain,formation,referee,match report,crdy,crdr,season,team,nDef,nCen,nAtt,rate,new_1,new_2,new_3,new_4,new_5,new_6
Cagliari,26,2022-02-27,12:35,27.0,Sun,Away,W,2.0,1.0,Torino,1.2,1.0,10231.0,João Pedro,3-5-2,Manuel Volpi,Match Report,4,0,1,Cagliari,3,5,2,73,-1.3705693790518436,1.4990333922316141,-1.292488908886078,0.19920074845844027,-0.19651683605090417,-0.7578436759721658
Cagliari,27,2022-03-05,20:45,28.0,Sat,Home,L,0.0,3.0,Lazio,0.6,2.7,10873.0,João Pedro,3-4-1-2,Fabio Maresca,Match Report,3,0,1,Cagliari,3,4,3,73,-2.3114904930188716,2.222784160233423,-1.0244393709036215,-0.21890555807455092,-0.37338778784885074,-0.3247357122940038
Cagliari,28,2022-03-12,15:00,29.0,Sat,Away,L,0.0,2.0,Spezia,0.4,2.3,7180.0,João Pedro,3-4-1-2,Daniele Orsato,Match Report,4,0,1,Cagliari,3,4,3,73,-1.9477132739079235,1.9642619442015063,-0.2853175772981347,-0.22600226475563265,-0.24267408347285882,-0.7966381399654222
Cagliari,29,2022-03-19,20:45,30.0,Sat,Home,L,0.0,1.0,Milan,1.4,2.0,12309.0,João Pedro,3-1-4-2,Marco Di Bello,Match Report,1,0,1,Cagliari,3,5,2,73,-1.8995910177682933,0.7770045217373199,0.5219342344069888,-0.48285759377398657,-0.3637969071720513,-0.25676040857311694
Cagliari,30,2022-04-03,15:00,31.0,Sun,Away,L,1.0,5.0,Udinese,0.4,4.5,12215.0,João Pedro,3-5-1-1,Rosario Abisso,Match Report,4,1,1,Cagliari,3,5,2,73,-1.9830553693064854,0.2660378880414592,2.7295172518234287,0.20787428427931348,0.14105545346077142,-0.3137416142844985
Cagliari,31,2022-04-09,20:45,32.0,Sat,Home,L,1.0,2.0,Juventus,0.2,1.1,13437.0,João Pedro,3-5-2,Daniele Chiffi,Match Report,1,0,1,Cagliari,3,5,2,73,-1.209232532071044,-0.1453551662167719,0.8901511139566722,-0.5205079526622145,0.7008451005561064,-0.16858987448429805
Cagliari,32,2022-04-16,12:30,33.0,Sat,Home,W,1.0,0.0,Sassuolo,2.0,0.4,14689.0,João Pedro,3-5-2,Davide Massa,Match Report,2,0,1,Cagliari,3,5,2,73,-0.8876594899396844,-1.6769235370097504,-0.8471065114363376,-0.339570146295807,0.0898879900040773,-0.47727125531032594
Cagliari,33,2022-04-24,18:00,34.0,Sun,Away,L,0.0,1.0,Genoa,0.8,0.8,17257.0,João Pedro,3-5-2,Paolo Valeri,Match Report,2,0,1,Cagliari,3,5,2,73,-1.3066838072497449,-0.9921360873674347,-2.4499711651036193,-1.0331267238467003,-0.4957113027573635,-0.6834953576835288
Cagliari,34,2022-04-30,15:00,35.0,Sat,Home,L,1.0,2.0,Hellas Verona,0.8,1.1,16267.0,João Pedro,3-5-2,Daniele Orsato,Match Report,2,0,1,Cagliari,3,5,2,73,-2.658987073752348,-0.7068324548338459,-1.1683485930316062,-1.00545678906344,0.30567994855706476,-0.6600557176401551
Cagliari,35,2022-05-08,18:00,36.0,Sun,Away,D,1.0,1.0,Salernitana,0.5,1.3,28048.0,João Pedro,3-5-2,Marco Di Bello,Match Report,2,1,1,Cagliari,3,5,2,73,-2.897417582690223,1.9420673799257315,-0.8010409917149842,-0.5388047923252449,1.3443207816106237,-0.9826221285870603
Cagliari,36,2022-05-15,20:45,37.0,Sun,Home,L,1.0,3.0,Internazionale,0.6,2.8,15443.0,João Pedro,4-3-1-2,Daniele Doveri,Match Report,0,0,1,Cagliari,4,3,3,73,-1.3224434905917937,0.9179260535906614,-0.7960731302507876,-0.543996481231978,1.3762123938663262,0.40478471550785816
Cagliari,37,2022-05-22,21:00,38.0,Sun,Away,D,0.0,0.0,Venezia,1.9,1.0,5654.0,João Pedro,3-5-2,Fabio Maresca,Match Report,3,0,1,Cagliari,3,5,2,73,0.12289251800791126,0.004519040867296113,-1.152589651563395,0.01799872523982412,-0.011228024437930518,0.7896649060663846
Cagliari,38,2023-08-21,18:30,1.0,Mon,Away,D,0.0,0.0,Torino,0.4,1.0,20296.0,Nahitan Nández,3-4-3,Francesco Cosso,Match Report,1,0,3,Cagliari,3,4,3,73,-0.562656618211949,0.7653122596745756,0.3671450153183111,-0.18759611306004978,-1.2376308961245512,2.2455938387976113
Cagliari,39,2023-08-28,20:45,2.0,Mon,Home,L,0.0,2.0,Internazionale,0.6,0.9,16412.0,Leonardo Pavoletti,4-2-3-1,Michael Fabbri,Match Report,0,0,3,Cagliari,4,2,4,73,-1.7139017612136083,0.573374282535391,1.4481538859531424,0.08930190673963843,-1.2756445699711059,0.7691293420677008
Cagliari,40,2023-09-02,18:30,3.0,Sat,Away,L,1.0,2.0,Bologna,0.5,2.3,22818.0,Nahitan Nández,4-1-3-2,Daniele Orsato,Match Report,2,0,3,Cagliari,4,4,2,73,-2.214706633365278,1.4160159011567612,2.4167906279408236,0.3108453992462412,-0.7436794508622938,-0.33839100758114626
Cagliari,41,2023-09-17,12:30,4.0,Sun,Home,D,0.0,0.0,Udinese,1.6,0.7,15121.0,Leonardo Pavoletti,3-5-2,Daniele Doveri,Match Report,2,1,3,Cagliari,3,5,2,73,-1.317969003329407,-1.8299126456081969,0.698100522078615,1.1667298317250232,0.36174785403132304,-1.5969925793469963
Cagliari,42,2023-09-24,15:00,5.0,Sun,Away,L,0.0,2.0,Atalanta,0.8,1.7,14739.0,Alessandro Deiola,3-5-2,Ermanno Feliciani,Match Report,2,0,3,Cagliari,3,5,2,73,-0.604046781261639,-1.5252470530896556,0.895004828833364,1.4977269478115496,1.702593972268351,-0.3563893372526823
Cagliari,43,2023-09-27,18:30,6.0,Wed,Home,L,1.0,3.0,Milan,0.9,2.1,16348.0,Nahitan Nández,5-4-1,Federico La Penna,Match Report,3,0,3,Cagliari,5,4,1,73,-1.0251825083584032,-2.0199951359945953,0.42419625764742036,2.2012941550599243,2.22414170737079,0.536576578980543
Cagliari,44,2023-10-02,20:45,7.0,Mon,Away,L,0.0,3.0,Fiorentina,0.8,1.2,27309.0,Alessandro Deiola,4-4-2,Marco Di Bello,Match Report,1,0,3,Cagliari,4,4,2,73,-0.36200214704193856,-0.2639442266330475,1.8446552723776641,0.46930721602963094,1.0983404254195197,0.4605617592598965
Cagliari,45,2023-10-08,18:00,8.0,Sun,Home,L,1.0,4.0,Roma,1.7,2.6,16307.0,Nahitan Nández,3-5-2,Simone Sozza,Match Report,2,0,3,Cagliari,3,5,2,73,1.911382234034481,0.7606200847924984,1.1471033612946155,0.028979955106047124,0.775973202958007,-1.5875940337231942
Cagliari,46,2023-10-22,15:00,9.0,Sun,Away,D,2.0,2.0,Salernitana,1.7,1.5,17409.0,Alessandro Deiola,4-3-1-2,Daniele Chiffi,Match Report,4,0,3,Cagliari,4,3,3,73,2.7762722102151143,1.5776163769295692,1.2088398619789857,-0.3885445627541419,0.13540002163765746,-1.3477642354282662
Cagliari,47,2023-10-29,12:30,10.0,Sun,Home,W,4.0,3.0,Frosinone,3.4,1.5,15946.0,Alessandro Deiola,4-3-2-1,Luca Pairetto,Match Report,1,0,3,Cagliari,4,3,3,73,2.7460745647348612,2.1279739214293953,0.7347266806224086,-0.07855900355180623,0.39725300996558455,-1.4316361077643096
Cagliari,48,2023-11-05,15:00,11.0,Sun,Home,W,2.0,1.0,Genoa,0.9,1.0,16412.0,Marco Mancosu,4-3-1-2,Marco Guida,Match Report,4,0,3,Cagliari,4,3,3,73,0.6591945584851012,1.6493844298898581,0.35230439723358914,1.7297568729859856,-1.528731249441434,-0.4662703970926021
Cagliari,49,2023-11-11,18:00,12.0,Sat,Away,L,1.0,2.0,Juventus,0.6,2.3,39892.0,Nicolas Viola,4-2-3-1,Marco Piccinini,Match Report,1,0,3,Cagliari,4,2,4,73,0.01592318479316554,0.6624606767717666,-1.5287347737160846,1.6264869880494488,-2.072268367747513,-1.0663602450028573
Cagliari,50,2023-11-26,12:30,13.0,Sun,Home,D,1.0,1.0,Monza,1.6,0.7,16291.0,Nicolas Viola,3-4-3,Matteo Marchetti,Match Report,1,0,3,Cagliari,3,4,3,73,0.49612424291763796,-0.2837078831660359,-0.9090471951081381,2.4079946899146636,-1.7921066120275377,-0.6185372152955637
Cagliari,51,2023-12-02,18:00,14.0,Sat,Away,L,0.0,1.0,Lazio,0.6,2.0,37000.0,Gianluca Lapadula,3-4-1-2,Federico Dionisi,Match Report,2,1,3,Cagliari,3,4,3,73,0.7347093987379072,-0.43957403542239804,-0.4613908871544883,1.0609897522801068,-0.7604340504239443,0.10452294705477791
Cagliari,52,2023-12-11,20:45,15.0,Mon,Home,W,2.0,1.0,Sassuolo,1.1,0.8,15769.0,Nahitan Nández,4-4-1-1,Maurizio Mariani,Match Report,1,0,3,Cagliari,4,4,2,73,0.7296566682820638,-0.7686951309690034,0.9798125197959313,0.5706128077177591,-0.3790273093628216,0.543983536429739
Cagliari,53,2023-12-16,18:00,16.0,Sat,Away,L,1.0,2.0,Napoli,1.1,1.8,45000.0,Leonardo Pavoletti,4-4-2,Matteo Marcenaro,Match Report,3,0,3,Cagliari,4,4,2,73,-0.06942354350369255,-0.11092015408962286,0.16741023750191714,0.06794601925629126,-0.5402341200724584,1.115172402815924
Cagliari,54,2023-12-23,18:00,17.0,Sat,Away,L,0.0,2.0,Hellas Verona,0.8,0.9,16716.0,Leonardo Pavoletti,3-4-1-2,Daniele Orsato,Match Report,4,1,3,Cagliari,3,4,3,73,0.2699751164309297,-0.9086412443005546,-0.21800472895514145,-0.4604217238507177,-0.25058490274723577,0.8494237982695232
Cagliari,55,2023-12-30,15:00,18.0,Sat,Home,D,0.0,0.0,Empoli,1.8,0.3,16125.0,Leonardo Pavoletti,4-1-2-1-2◆,Fabio Maresca,Match Report,1,0,3,Cagliari,4,1,3,73,0.6417222598530101,0.08031803354157178,-0.605272777268354,-0.8591855184827133,0.27354873996265733,1.5212111426833097
Cagliari,56,2024-01-06,18:00,19.0,Sat,Away,D,1.0,1.0,Lecce,1.0,1.5,25203.0,Nahitan Nández,4-4-1-1,Davide Massa,Match Report,1,0,3,Cagliari,4,4,2,73,-0.2695131083846922,-0.05759562306368571,0.824825001269145,-1.6526398139923204,1.1742763723916032,1.4836391602526597
Cagliari,57,2024-01-14,15:00,20.0,Sun,Home,W,2.0,1.0,Bologna,0.7,0.6,,Nahitan Nández,4-3-2-1,Gianluca Manganiello,Match Report,3,0,3,Cagliari,4,3,3,73,-0.6750350165543779,-0.03532634500662559,0.9916186580690491,-1.0510315782241528,0.48235333843391415,1.6911318245606144
Cremonese,0,2022-08-14,18:30,1.0,Sun,Away,L,2.0,3.0,Fiorentina,1.3,2.0,34461.0,Matteo Bianchetti,3-4-1-2,Juan Sacchi,Match Report,3,1,2,Cremonese,3,4,3,71,2.5133305000865422,3.6484380484384062,-1.745747482111879,2.2275980883885134,0.20758951173313864,0.08054456242238234
Cremonese,1,2022-08-22,18:30,2.0,Mon,Away,L,0.0,1.0,Roma,0.7,2.7,60859.0,Vlad Chiricheș,3-4-1-2,Luca Massimi,Match Report,3,0,2,Cremonese,3,4,3,71,-1.4388665435043824,-0.6771442658647286,3.8384102300153167,1.0394813292084548,0.7209613517622835,-0.0492880946481445
Cremonese,2,2022-08-27,18:30,3.0,Sat,Home,L,1.0,2.0,Torino,0.8,1.7,11572.0,Matteo Bianchetti,3-4-1-2,Paolo Valeri,Match Report,0,0,2,Cremonese,3,4,3,71,0.5372319782910808,1.4856468912868386,1.046331373951719,1.6335397087984844,0.46427543174771047,0.015628233887118242
Cremonese,3,2022-08-30,20:45,4.0,Tue,Away,L,1.0,3.0,Internazionale,1.2,2.2,70750.0,Matteo Bianchetti,3-4-1-2,Francesco Fourneau,Match Report,3,0,2,Cremonese,3,4,3,71,-0.21872881208940317,0.6142544950025288,-0.30230152006472827,0.6506202621197824,0.5961601990098032,0.002564000668557738
Cremonese,4,2022-09-04,12:30,5.0,Sun,Home,D,0.0,0.0,Sassuolo,0.4,1.5,9105.0,Vlad Chiricheș,3-4-1-2,Luca Pairetto,Match Report,1,0,2,Cremonese,3,4,3,71,-1.1040368851456566,-0.7118918931908375,-0.11989031773923173,0.40515588768345123,0.25212749670415313,0.9344147925629885
Cremonese,5,2022-09-11,12:30,6.0,Sun,Away,D,1.0,1.0,Atalanta,0.6,0.7,18252.0,Vlad Chiricheș,3-4-3,Andrea Colombo,Match Report,5,0,2,Cremonese,3,4,3,71,-0.8058949835082898,-0.0275848261016921,-0.2587611563366073,0.23931924506369917,-0.8850640137237384,0.9436270045514191
Cremonese,6,2022-09-18,15:00,7.0,Sun,Home,L,0.0,4.0,Lazio,1.3,3.1,12991.0,Vlad Chiricheș,3-4-1-2,Daniele Orsato,Match Report,1,0,2,Cremonese,3,4,3,71,0.008699185879312095,0.3878244425878717,-0.4445056832897754,0.9948365097562866,-0.8011661269460328,0.2823794481979148
Cremonese,7,2022-10-02,15:00,8.0,Sun,Away,D,1.0,1.0,Lecce,1.6,1.0,23377.0,Daniel Ciofani,4-2-3-1,Livio Marinelli,Match Report,1,0,2,Cremonese,4,2,4,71,-1.0529368855039805,0.26852082432624835,0.42837447642439885,0.5364466350070802,-0.481084581948292,-0.43306383910063107
Cremonese,8,2022-10-09,18:00,9.0,Sun,Home,L,1.0,4.0,Napoli,0.8,4.1,14238.0,Matteo Bianchetti,4-2-3-1,Rosario Abisso,Match Report,2,0,2,Cremonese,4,2,4,71,-1.3542197679897219,0.18400655646599476,-0.48653453396405855,0.6995300808344714,0.7487257844693455,-0.8384656555650811
Cremonese,9,2022-10-16,15:00,10.0,Sun,Away,D,2.0,2.0,Spezia,2.1,1.5,8400.0,Matteo Bianchetti,4-2-3-1,Gianluca Manganiello,Match Report,0,0,2,Cremonese,4,2,4,71,-0.4902141548905137,1.673596635150636,1.2448147860644616,0.07149682105156373,-0.02722025545145875,0.0651815128007225
Cremonese,10,2022-10-24,18:30,11.0,Mon,Home,L,0.0,1.0,Sampdoria,2.0,1.3,13021.0,Matteo Bianchetti,3-5-2,Fabio Maresca,Match Report,3,0,2,Cremonese,3,5,2,71,-0.008795101237681442,2.4742437590675728,0.7091175163919499,-0.5968680672609717,0.15189348796327065,-0.05004415434777574
Cremonese,11,2022-10-30,15:00,12.0,Sun,Home,D,0.0,0.0,Udinese,0.7,1.0,12810.0,Matteo Bianchetti,3-4-1-2,Massimiliano Irrati,Match Report,1,0,2,Cremonese,3,4,3,71,-0.8088824714531744,2.4537935263020687,0.9377646883652488,-0.7515209176239039,-0.43433247950408677,0.20503854154089507
Cremonese,12,2022-11-05,15:00,13.0,Sat,Away,D,2.0,2.0,Salernitana,1.7,1.3,16780.0,Cristian Buonaiuto,3-4-1-2,Matteo Marchetti,Match Report,2,0,2,Cremonese,3,4,3,71,-2.4713738016773767,0.6285569857133249,0.3059862040216751,-0.5878471149377694,-0.7952335439980145,-0.5417547708873095
Cremonese,13,2022-11-08,20:45,14.0,Tue,Home,D,0.0,0.0,Milan,0.3,1.0,14610.0,Daniel Ciofani,3-5-2,Antonio Rapuano,Match Report,4,0,2,Cremonese,3,5,2,71,-1.693070292178653,-0.3467194667492554,0.0683791705509439,-0.6195033692037382,-0.30937640145758605,0.10260182618263769
Cremonese,14,2022-11-11,20:45,15.0,Fri,Away,L,0.0,2.0,Empoli,1.3,2.2,8077.0,Cristian Buonaiuto,3-5-2,Federico Dionisi,Match Report,2,0,2,Cremonese,3,5,2,71,-0.025941027989234006,-0.2516155441358973,-0.1166347712894585,-0.19745563966650473,-0.4476314836726403,-0.9660350024032203
Cremonese,15,2023-01-04,18:30,16.0,Wed,Home,L,0.0,1.0,Juventus,0.9,1.6,14896.0,Matteo Bianchetti,3-4-1-2,Giovanni Ayroldi,Match Report,5,0,2,Cremonese,3,4,3,71,-0.8002606180676292,0.2311324529886017,-0.22196010232915356,0.14891678018863716,0.4783971895862772,0.16663091424942872
Cremonese,16,2023-01-09,18:30,17.0,Mon,Away,L,0.0,2.0,Hellas Verona,0.8,1.5,3804.0,Matteo Bianchetti,4-2-3-1,Maurizio Mariani,Match Report,4,0,2,Cremonese,4,2,4,71,-1.532173938501213,0.47285277204212367,0.4189658415606461,1.3529446184069351,-0.2503559003111462,-0.8251317740509243
Cremonese,17,2023-01-14,15:00,18.0,Sat,Home,L,2.0,3.0,Monza,0.7,2.2,11519.0,Matteo Bianchetti,3-4-3,Davide Massa,Match Report,2,0,2,Cremonese,3,4,3,71,-2.60475065814445,-0.5583691910705442,0.1292367937903107,0.45138011352984886,0.7350500796367034,0.3065854283779571
Cremonese,18,2023-01-23,18:30,19.0,Mon,Away,D,1.0,1.0,Bologna,1.7,1.1,15587.0,Daniel Ciofani,3-5-2,Matteo Marchetti,Match Report,5,0,2,Cremonese,3,5,2,71,-0.966671578695279,-1.1911137001437047,-0.6173762072963574,0.11699182380307366,2.0662501427559787,0.6000121433940859
Cremonese,19,2023-01-28,18:00,20.0,Sat,Home,L,1.0,2.0,Internazionale,1.0,2.3,14554.0,Daniel Ciofani,3-5-2,Maurizio Mariani,Match Report,0,0,2,Cremonese,3,5,2,71,-0.6798922401604789,-0.9839923647642691,-1.5796486044862528,-0.1109323812156121,0.9339779958953087,-0.7377355011107872
Cremonese,20,2023-02-04,15:00,21.0,Sat,Home,L,0.0,2.0,Lecce,0.6,1.5,11189.0,Daniel Ciofani,3-5-2,Daniele Orsato,Match Report,1,0,2,Cremonese,3,5,2,71,0.37986183448321675,-0.7136527469810404,-1.790945138607013,-0.02661703821126435,-0.35445082041657483,-0.3445510303380457
Cremonese,21,2023-02-12,20:45,22.0,Sun,Away,L,0.0,3.0,Napoli,0.2,1.8,50250.0,Vlad Chiricheș,3-5-2,Luca Massimi,Match Report,2,0,2,Cremonese,3,5,2,71,-0.8172814905139006,-0.8142141826404664,-0.3603475500171054,-0.4335081849461801,-1.4153213548091221,-1.1021657989143854
Cremonese,22,2023-02-20,20:45,23.0,Mon,Away,D,2.0,2.0,Torino,0.6,2.4,19095.0,Matteo Bianchetti,3-5-2,Giacomo Camplone,Match Report,1,0,2,Cremonese,3,5,2,71,-0.039415001661561797,-1.8278757031992137,1.4187837818398452,-0.5489086841622607,-0.519303768740202,-0.052258042139902504
Cremonese,23,2023-02-28,18:30,24.0,Tue,Home,W,2.0,1.0,Roma,1.0,1.2,11367.0,Matteo Bianchetti,3-4-3,Marco Piccinini,Match Report,3,0,2,Cremonese,3,4,3,71,1.0501481971846778,-0.5138239461297097,1.7007005636894046,-1.1157902883422757,-0.07064151482083358,-0.26342171329180447
Cremonese,24,2023-03-06,18:30,25.0,Mon,Away,L,2.0,3.0,Sassuolo,1.2,1.0,11587.0,Matteo Bianchetti,3-4-3,Francesco Fourneau,Match Report,4,0,2,Cremonese,3,4,3,71,3.5904934010774383,1.1207212710548466,1.9679094209869965,-1.1707101199160628,-0.0996629398934222,-0.6631000352197315
Cremonese,25,2023-03-12,15:00,26.0,Sun,Home,L,0.0,2.0,Fiorentina,1.8,1.7,11506.0,Matteo Bianchetti,5-3-2,Matteo Marcenaro,Match Report,1,0,2,Cremonese,5,3,2,71,3.005287573592583,1.8415900242359549,-0.16675710315378353,-1.7741607674014774,0.4564648985837604,0.3521829184682863
Cremonese,26,2023-03-18,15:00,27.0,Sat,Away,D,1.0,1.0,Monza,0.7,2.0,12797.0,Matteo Bianchetti,3-5-2,Antonio Giua,Match Report,5,0,2,Cremonese,3,5,2,71,0.4189918566204265,0.5047818515712464,-0.7213012985628171,-1.502037757844375,1.3464586001973347,-0.055437759370048106
Cremonese,27,2023-04-01,15:00,28.0,Sat,Home,L,1.0,3.0,Atalanta,1.5,2.9,11891.0,Daniel Ciofani,3-5-2,Livio Marinelli,Match Report,3,0,2,Cremonese,3,5,2,71,-0.8585851066115558,-0.4101314126111238,-1.9412929593406225,-1.4730875697808634,0.4768321218643279,-0.2940423220107164
Cremonese,28,2023-04-08,16:30,29.0,Sat,Away,W,3.0,2.0,Sampdoria,1.3,2.1,20421.0,Matteo Bianchetti,3-4-1-2,Daniele Doveri,Match Report,3,0,2,Cremonese,3,4,3,71,-1.2363878334780527,-0.521550492666823,-0.34138530939621176,-1.0278219201342498,0.6451530753086792,-0.6726724218534418
Cremonese,29,2023-04-14,18:30,30.0,Fri,Home,W,1.0,0.0,Empoli,1.2,1.2,8966.0,Michele Castagnetti,4-3-1-2,Luca Zufferli,Match Report,1,0,2,Cremonese,4,3,3,71,0.19901419961938796,0.6563446771136993,-0.31674247743103157,-1.1411845427489313,-0.3828903023928158,0.9233740335740603
Cremonese,30,2023-04-23,15:00,31.0,Sun,Away,L,0.0,3.0,Udinese,0.9,1.6,23455.0,Matteo Bianchetti,4-3-1-2,Francesco Fourneau,Match Report,3,0,2,Cremonese,4,3,3,71,0.029089307100254164,0.4724324527023621,-0.19207791386107667,-0.06540763666457902,0.025746825378297828,1.2800228809111651
Cremonese,31,2023-04-30,15:00,32.0,Sun,Home,D,1.0,1.0,Hellas Verona,0.7,1.1,11645.0,Daniel Ciofani,4-3-1-2,Daniele Doveri,Match Report,0,1,2,Cremonese,4,3,3,71,-0.5051002123655022,0.3123250702923119,-0.956913222101975,-0.11656587489725692,-1.280381543233471,1.2913117529188733
Cremonese,32,2023-05-03,21:00,33.0,Wed,Away,D,1.0,1.0,Milan,1.2,1.6,68136.0,Cristian Buonaiuto,4-2-3-1,Luca Pairetto,Match Report,3,1,2,Cremonese,4,2,4,71,-0.7264627729513373,-1.0224175338391692,-0.6555353905881494,0.5612758763343464,-0.7331487951251126,0.4158709078611641
Cremonese,33,2023-05-06,20:45,34.0,Sat,Home,W,2.0,0.0,Spezia,0.9,1.3,10260.0,Daniel Ciofani,4-2-3-1,Marco Guida,Match Report,0,0,2,Cremonese,4,2,4,71,-0.07923857465464608,-0.8687201292374687,-0.7084441425747834,-0.08125372989034496,-0.8598836374679388,-0.3301311247939205
Cremonese,34,2023-05-14,20:45,35.0,Sun,Away,L,0.0,2.0,Juventus,0.1,1.6,39439.0,Vlad Chiricheș,5-4-1,Daniele Chiffi,Match Report,0,0,2,Cremonese,5,4,1,71,2.1318940408556157,-0.608918046643422,-1.150874398622718,0.45853813880366373,-0.2503902437157052,-0.3651393117363709
Cremonese,35,2023-05-20,15:00,36.0,Sat,Home,L,1.0,5.0,Bologna,1.3,2.6,11140.0,Michele Castagnetti,4-2-3-1,Paolo Valeri,Match Report,1,0,2,Cremonese,4,2,4,71,3.5879185643520315,-2.006167801467076,-0.13199348455931245,1.123376870693017,0.08380295999017308,-1.019333699706783
Cremonese,36,2023-05-28,18:00,37.0,Sun,Away,L,2.0,3.0,Lazio,0.6,1.9,64171.0,Daniel Ciofani,5-3-2,Antonio Giua,Match Report,2,0,2,Cremonese,5,3,2,71,2.884964325657972,-2.223142968720503,0.20993337297572845,0.4165795922842074,-0.14983953253877527,0.37309331794911643
Cremonese,37,2023-06-03,21:00,38.0,Sat,Home,W,2.0,0.0,Salernitana,1.4,0.7,10308.0,Daniel Ciofani,3-5-2,Daniele Perenzoni,Match Report,1,0,2,Cremonese,3,5,2,71,1.98225578817313,-3.152016520185695,0.9032625470954591,0.21315322289310665,0.15751208758041976,1.2627078309702513
Empoli,0,2021-08-21,20:45,1.0,Sat,Home,L,1.0,3.0,Lazio,1.2,1.5,3655.0,Simone Romagnoli,4-1-2-1-2◆,Simone Sozza,Match Report,2,0,1,Empoli,4,1,3,72,0.4708652405071478,0.190832674804182,0.11856600149839572,2.13457692396559,1.4292302764763287,0.9481000169925446
Empoli,1,2021-08-28,20:45,2.0,Sat,Away,W,1.0,0.0,Juventus,0.7,1.2,17584.0,Leonardo Mancuso,4-3-1-2,Davide Ghersini,Match Report,3,0,1,Empoli,4,3,3,72,-0.8668875895844411,-0.8685726075635168,2.1872403673054275,1.0690756171607283,-1.6660951375975084,-1.433470309516986
Empoli,2,2021-09-11,15:00,3.0,Sat,Home,L,1.0,2.0,Venezia,1.9,1.7,2511.0,Leonardo Mancuso,4-1-3-2,Antonio Rapuano,Match Report,2,0,1,Empoli,4,4,2,72,-0.1980111745386457,-0.33886996637966627,1.1529031844019109,1.6018262705631598,-0.11843243056058943,-0.2426851462622214
Empoli,3,2021-09-19,12:30,4.0,Sun,Home,L,0.0,3.0,Sampdoria,1.4,1.0,3064.0,Leonardo Mancuso,4-3-1-2,Maurizio Mariani,Match Report,2,0,1,Empoli,4,3,3,72,1.3019133944911674,-0.23540349714543524,0.3972601013111285,1.9734825404347154,0.14518148681150395,0.5297022267475849
Empoli,4,2021-09-22,20:45,5.0,Wed,Away,W,2.0,0.0,Cagliari,0.9,1.0,7226.0,Simone Romagnoli,4-3-1-2,Marco Di Bello,Match Report,1,0,1,Empoli,4,3,3,72,1.7933624574087377,-0.8826434003198708,-0.08552469784161565,1.6881269217331645,-0.39704835537472616,0.23482131841283554
Empoli,5,2021-09-26,15:00,6.0,Sun,Home,W,4.0,2.0,Bologna,1.7,2.9,5022.0,Simone Romagnoli,4-3-1-2,Piero Giacomelli,Match Report,2,0,1,Empoli,4,3,3,72,2.065700431958988,-0.17683688871714948,-0.8925150781901845,1.248057155820944,-0.22849608480068534,0.9536191456827057
Empoli,6,2021-10-03,18:00,7.0,Sun,Away,L,0.0,2.0,Roma,0.7,1.3,31946.0,Simone Romagnoli,4-3-1-2,Giovanni Ayroldi,Match Report,3,0,1,Empoli,4,3,3,72,-0.09051406435825346,0.45256247973877584,-0.6200848302436759,0.3453073617605213,-1.0506365545349616,0.8974546431827083
Empoli,7,2021-10-17,15:00,8.0,Sun,Home,L,1.0,4.0,Atalanta,0.6,3.9,6214.0,Simone Romagnoli,4-3-3,Marco Serra,Match Report,3,0,1,Empoli,4,3,3,72,-0.6483460146299079,0.5348852608102858,-0.3129748597420159,-0.2816160929561307,-0.803274332016846,0.9971670693277882
Empoli,8,2021-10-23,15:00,9.0,Sat,Away,W,4.0,2.0,Salernitana,2.4,1.2,11142.0,Filippo Bandinelli,4-3-1-2,Daniele Doveri,Match Report,3,0,1,Empoli,4,3,3,72,-0.7011963921682707,0.07455019574120492,-0.0973031982536412,0.14950152191207128,-0.5769794608661529,1.2833453534359496
Empoli,9,2021-10-27,20:45,10.0,Wed,Home,L,0.0,2.0,Internazionale,0.5,2.1,9335.0,Filippo Bandinelli,4-3-1-2,Daniele Chiffi,Match Report,1,1,1,Empoli,4,3,3,72,-0.809392498689799,0.09448031668777387,-0.2625793404484484,0.01671258877633702,-0.012232740788845063,0.7477227016944468
Empoli,10,2021-10-31,15:00,11.0,Sun,Away,W,2.0,1.0,Sassuolo,1.6,1.2,3539.0,Filippo Bandinelli,4-3-1-2,Luca Massimi,Match Report,2,0,1,Empoli,4,3,3,72,-1.5881171609067428,-0.05906211471524706,-0.7316741730120614,0.06595009578057556,0.21346035648413972,0.7102908248489556
Empoli,11,2021-11-05,20:45,12.0,Fri,Home,D,2.0,2.0,Genoa,0.7,1.6,5631.0,Filippo Bandinelli,4-3-1-2,Luca Pairetto,Match Report,0,0,1,Empoli,4,3,3,72,-1.7997195813028113,-0.021607760306024543,-1.1534797378604746,-0.09306662507686281,0.1112107816351909,0.23039978498529334
Empoli,12,2021-11-22,18:30,13.0,Mon,Away,L,1.0,2.0,Hellas Verona,1.7,1.3,13797.0,Simone Romagnoli,4-3-1-2,Matteo Gariglio,Match Report,3,0,1,Empoli,4,3,3,72,-1.9922188511539773,-0.022314194675438343,-0.3657360143204519,0.7266089637057804,0.3969529782437426,-0.2907566466265107
